state,district,category,type,date,crimes,year
Sarawak,Marudi,assault,robbery_solo_unarmed,2022-01-01,0,2022
Sarawak,Marudi,assault,robbery_solo_unarmed,2023-01-01,0,2023
Sarawak,Marudi,property,all,2016-01-01,50,2016
Sarawak,Marudi,property,all,2017-01-01,39,2017
Sarawak,Marudi,property,all,2018-01-01,33,2018
Sarawak,Marudi,property,all,2019-01-01,58,2019
Sarawak,Marudi,property,all,2020-01-01,60,2020
Sarawak,Marudi,property,all,2021-01-01,50,2021
Sarawak,Marudi,property,all,2022-01-01,52,2022
Sarawak,Marudi,property,all,2023-01-01,58,2023
Sarawak,Marudi,property,break_in,2016-01-01,7,2016
Sarawak,Marudi,property,break_in,2017-01-01,6,2017
Sarawak,Marudi,property,break_in,2018-01-01,9,2018
Sarawak,Marudi,property,break_in,2019-01-01,17,2019
Sarawak,Marudi,property,break_in,2020-01-01,18,2020
Sarawak,Marudi,property,break_in,2021-01-01,20,2021
Sarawak,Marudi,property,break_in,2022-01-01,9,2022
Sarawak,Marudi,property,break_in,2023-01-01,19,2023
Sarawak,Marudi,property,theft_other,2016-01-01,33,2016
Sarawak,Marudi,property,theft_other,2017-01-01,23,2017
Sarawak,Marudi,property,theft_other,2018-01-01,12,2018
Sarawak,Marudi,property,theft_other,2019-01-01,29,2019
Sarawak,Marudi,property,theft_other,2020-01-01,30,2020
Sarawak,Marudi,property,theft_other,2021-01-01,23,2021
Sarawak,Marudi,property,theft_other,2022-01-01,33,2022
Sarawak,Marudi,property,theft_other,2023-01-01,28,2023
Sarawak,Marudi,property,theft_vehicle_lorry,2016-01-01,0,2016
Sarawak,Marudi,property,theft_vehicle_lorry,2017-01-01,0,2017
Sarawak,Marudi,property,theft_vehicle_lorry,2018-01-01,0,2018
Sarawak,Marudi,property,theft_vehicle_lorry,2019-01-01,2,2019
Sarawak,Marudi,property,theft_vehicle_lorry,2020-01-01,1,2020
Sarawak,Marudi,property,theft_vehicle_lorry,2021-01-01,0,2021
Sarawak,Marudi,property,theft_vehicle_lorry,2022-01-01,2,2022
Sarawak,Marudi,property,theft_vehicle_lorry,2023-01-01,0,2023
Sarawak,Marudi,property,theft_vehicle_motorcar,2016-01-01,1,2016
Sarawak,Marudi,property,theft_vehicle_motorcar,2017-01-01,3,2017
Sarawak,Marudi,property,theft_vehicle_motorcar,2018-01-01,3,2018
Sarawak,Marudi,property,theft_vehicle_motorcar,2019-01-01,0,2019
Sarawak,Marudi,property,theft_vehicle_motorcar,2020-01-01,2,2020
Sarawak,Marudi,property,theft_vehicle_motorcar,2021-01-01,1,2021
Sarawak,Marudi,property,theft_vehicle_motorcar,2022-01-01,0,2022
Sarawak,Marudi,property,theft_vehicle_motorcar,2023-01-01,4,2023
Sarawak,Marudi,property,theft_vehicle_motorcycle,2016-01-01,9,2016
Sarawak,Marudi,property,theft_vehicle_motorcycle,2017-01-01,7,2017
Sarawak,Marudi,property,theft_vehicle_motorcycle,2018-01-01,9,2018
Sarawak,Marudi,property,theft_vehicle_motorcycle,2019-01-01,10,2019
Sarawak,Marudi,property,theft_vehicle_motorcycle,2020-01-01,9,2020
Sarawak,Marudi,property,theft_vehicle_motorcycle,2021-01-01,6,2021
Sarawak,Marudi,property,theft_vehicle_motorcycle,2022-01-01,8,2022
Sarawak,Marudi,property,theft_vehicle_motorcycle,2023-01-01,7,2023
Sarawak,Matu Daro,assault,all,2016-01-01,8,2016
Sarawak,Matu Daro,assault,all,2017-01-01,3,2017
Sarawak,Matu Daro,assault,all,2018-01-01,10,2018
Sarawak,Matu Daro,assault,all,2019-01-01,6,2019
Sarawak,Matu Daro,assault,all,2020-01-01,1,2020
Sarawak,Matu Daro,assault,all,2021-01-01,2,2021
Sarawak,Matu Daro,assault,all,2022-01-01,4,2022
Sarawak,Matu Daro,assault,all,2023-01-01,3,2023
Sarawak,Matu Daro,assault,causing_injury,2016-01-01,3,2016
Sarawak,Matu Daro,assault,causing_injury,2017-01-01,1,2017
Sarawak,Matu Daro,assault,causing_injury,2018-01-01,9,2018
Sarawak,Matu Daro,assault,causing_injury,2019-01-01,5,2019
Sarawak,Matu Daro,assault,causing_injury,2020-01-01,0,2020
Sarawak,Matu Daro,assault,causing_injury,2021-01-01,0,2021
Sarawak,Matu Daro,assault,causing_injury,2022-01-01,1,2022
Sarawak,Matu Daro,assault,causing_injury,2023-01-01,3,2023
Sarawak,Matu Daro,assault,murder,2016-01-01,1,2016
Sarawak,Matu Daro,assault,murder,2017-01-01,0,2017
Sarawak,Matu Daro,assault,murder,2018-01-01,0,2018
Sarawak,Matu Daro,assault,murder,2019-01-01,0,2019
Sarawak,Matu Daro,assault,murder,2020-01-01,0,2020
Sarawak,Matu Daro,assault,murder,2021-01-01,0,2021
Sarawak,Matu Daro,assault,murder,2022-01-01,1,2022
Sarawak,Matu Daro,assault,murder,2023-01-01,0,2023
Sarawak,Matu Daro,assault,rape,2016-01-01,3,2016
Sarawak,Matu Daro,assault,rape,2017-01-01,1,2017
Sarawak,Matu Daro,assault,rape,2018-01-01,0,2018
Sarawak,Matu Daro,assault,rape,2019-01-01,1,2019
Sarawak,Matu Daro,assault,rape,2020-01-01,1,2020
Sarawak,Matu Daro,assault,rape,2021-01-01,1,2021
Sarawak,Matu Daro,assault,rape,2022-01-01,2,2022
Sarawak,Matu Daro,assault,rape,2023-01-01,0,2023
Sarawak,Matu Daro,assault,robbery_gang_armed,2016-01-01,0,2016
Sarawak,Matu Daro,assault,robbery_gang_armed,2017-01-01,1,2017
Sarawak,Matu Daro,assault,robbery_gang_armed,2018-01-01,0,2018
Sarawak,Matu Daro,assault,robbery_gang_armed,2019-01-01,0,2019
Sarawak,Matu Daro,assault,robbery_gang_armed,2020-01-01,0,2020
Sarawak,Matu Daro,assault,robbery_gang_armed,2021-01-01,0,2021
Sarawak,Matu Daro,assault,robbery_gang_armed,2022-01-01,0,2022
Sarawak,Matu Daro,assault,robbery_gang_armed,2023-01-01,0,2023
Sarawak,Matu Daro,assault,robbery_gang_unarmed,2016-01-01,0,2016
Sarawak,Matu Daro,assault,robbery_gang_unarmed,2017-01-01,0,2017
Sarawak,Matu Daro,assault,robbery_gang_unarmed,2018-01-01,1,2018
Sarawak,Matu Daro,assault,robbery_gang_unarmed,2019-01-01,0,2019
Sarawak,Matu Daro,assault,robbery_gang_unarmed,2020-01-01,0,2020
Sarawak,Matu Daro,assault,robbery_gang_unarmed,2021-01-01,0,2021
Sarawak,Matu Daro,assault,robbery_gang_unarmed,2022-01-01,0,2022
Sarawak,Matu Daro,assault,robbery_gang_unarmed,2023-01-01,0,2023
Sarawak,Matu Daro,assault,robbery_solo_armed,2016-01-01,0,2016
Sarawak,Matu Daro,assault,robbery_solo_armed,2017-01-01,0,2017
Sarawak,Matu Daro,assault,robbery_solo_armed,2018-01-01,0,2018
Sarawak,Matu Daro,assault,robbery_solo_armed,2019-01-01,0,2019
Sarawak,Matu Daro,assault,robbery_solo_armed,2020-01-01,0,2020
Sarawak,Matu Daro,assault,robbery_solo_armed,2021-01-01,0,2021
Sarawak,Matu Daro,assault,robbery_solo_armed,2022-01-01,0,2022
Sarawak,Matu Daro,assault,robbery_solo_armed,2023-01-01,0,2023
Sarawak,Matu Daro,assault,robbery_solo_unarmed,2016-01-01,1,2016
Sarawak,Matu Daro,assault,robbery_solo_unarmed,2017-01-01,0,2017
Sarawak,Matu Daro,assault,robbery_solo_unarmed,2018-01-01,0,2018
Sarawak,Matu Daro,assault,robbery_solo_unarmed,2019-01-01,0,2019
Sarawak,Matu Daro,assault,robbery_solo_unarmed,2020-01-01,0,2020
Sarawak,Matu Daro,assault,robbery_solo_unarmed,2021-01-01,1,2021
Sarawak,Matu Daro,assault,robbery_solo_unarmed,2022-01-01,0,2022
Sarawak,Matu Daro,assault,robbery_solo_unarmed,2023-01-01,0,2023
Sarawak,Matu Daro,property,all,2016-01-01,19,2016
Sarawak,Matu Daro,property,all,2017-01-01,22,2017
Sarawak,Matu Daro,property,all,2018-01-01,24,2018
Sarawak,Matu Daro,property,all,2019-01-01,20,2019
Sarawak,Matu Daro,property,all,2020-01-01,25,2020
Sarawak,Matu Daro,property,all,2021-01-01,17,2021
Sarawak,Matu Daro,property,all,2022-01-01,17,2022
Sarawak,Matu Daro,property,all,2023-01-01,37,2023
Sarawak,Matu Daro,property,break_in,2016-01-01,13,2016
Sarawak,Matu Daro,property,break_in,2017-01-01,5,2017
Sarawak,Matu Daro,property,break_in,2018-01-01,7,2018
Sarawak,Matu Daro,property,break_in,2019-01-01,5,2019
Sarawak,Matu Daro,property,break_in,2020-01-01,9,2020
Sarawak,Matu Daro,property,break_in,2021-01-01,5,2021
Sarawak,Matu Daro,property,break_in,2022-01-01,4,2022
Sarawak,Matu Daro,property,break_in,2023-01-01,17,2023
Sarawak,Matu Daro,property,theft_other,2016-01-01,3,2016
Sarawak,Matu Daro,property,theft_other,2017-01-01,12,2017
Sarawak,Matu Daro,property,theft_other,2018-01-01,8,2018
Sarawak,Matu Daro,property,theft_other,2019-01-01,10,2019
Sarawak,Matu Daro,property,theft_other,2020-01-01,16,2020
Sarawak,Matu Daro,property,theft_other,2021-01-01,11,2021
Sarawak,Matu Daro,property,theft_other,2022-01-01,10,2022
Sarawak,Matu Daro,property,theft_other,2023-01-01,17,2023
Sarawak,Matu Daro,property,theft_vehicle_lorry,2016-01-01,1,2016
Sarawak,Matu Daro,property,theft_vehicle_lorry,2017-01-01,0,2017
Sarawak,Matu Daro,property,theft_vehicle_lorry,2018-01-01,0,2018
Sarawak,Matu Daro,property,theft_vehicle_lorry,2019-01-01,0,2019
Sarawak,Matu Daro,property,theft_vehicle_lorry,2020-01-01,0,2020
Sarawak,Matu Daro,property,theft_vehicle_lorry,2021-01-01,0,2021
Sarawak,Matu Daro,property,theft_vehicle_lorry,2022-01-01,0,2022
Sarawak,Matu Daro,property,theft_vehicle_lorry,2023-01-01,0,2023
Sarawak,Matu Daro,property,theft_vehicle_motorcar,2016-01-01,0,2016
Sarawak,Matu Daro,property,theft_vehicle_motorcar,2017-01-01,1,2017
Sarawak,Matu Daro,property,theft_vehicle_motorcar,2018-01-01,0,2018
Sarawak,Matu Daro,property,theft_vehicle_motorcar,2019-01-01,0,2019
Sarawak,Matu Daro,property,theft_vehicle_motorcar,2020-01-01,0,2020
Sarawak,Matu Daro,property,theft_vehicle_motorcar,2021-01-01,0,2021
Sarawak,Matu Daro,property,theft_vehicle_motorcar,2022-01-01,0,2022
Sarawak,Matu Daro,property,theft_vehicle_motorcar,2023-01-01,0,2023
Sarawak,Matu Daro,property,theft_vehicle_motorcycle,2016-01-01,2,2016
Sarawak,Matu Daro,property,theft_vehicle_motorcycle,2017-01-01,4,2017
Sarawak,Matu Daro,property,theft_vehicle_motorcycle,2018-01-01,9,2018
Sarawak,Matu Daro,property,theft_vehicle_motorcycle,2019-01-01,5,2019
Sarawak,Matu Daro,property,theft_vehicle_motorcycle,2020-01-01,0,2020
Sarawak,Matu Daro,property,theft_vehicle_motorcycle,2021-01-01,1,2021
Sarawak,Matu Daro,property,theft_vehicle_motorcycle,2022-01-01,3,2022
Sarawak,Matu Daro,property,theft_vehicle_motorcycle,2023-01-01,3,2023
Sarawak,Meradong,assault,all,2016-01-01,7,2016
Sarawak,Meradong,assault,all,2017-01-01,7,2017
Sarawak,Meradong,assault,all,2018-01-01,30,2018
Sarawak,Meradong,assault,all,2019-01-01,13,2019
Sarawak,Meradong,assault,all,2020-01-01,8,2020
Sarawak,Meradong,assault,all,2021-01-01,3,2021
Sarawak,Meradong,assault,all,2022-01-01,3,2022
Sarawak,Meradong,assault,all,2023-01-01,16,2023
Sarawak,Meradong,assault,causing_injury,2016-01-01,3,2016
Sarawak,Meradong,assault,causing_injury,2017-01-01,5,2017
Sarawak,Meradong,assault,causing_injury,2018-01-01,27,2018
Sarawak,Meradong,assault,causing_injury,2019-01-01,4,2019
Sarawak,Meradong,assault,causing_injury,2020-01-01,3,2020
Sarawak,Meradong,assault,causing_injury,2021-01-01,2,2021
Sarawak,Meradong,assault,causing_injury,2022-01-01,2,2022
Sarawak,Meradong,assault,causing_injury,2023-01-01,6,2023
Sarawak,Meradong,assault,murder,2016-01-01,0,2016
Sarawak,Meradong,assault,murder,2017-01-01,1,2017
Sarawak,Meradong,assault,murder,2018-01-01,0,2018
Sarawak,Meradong,assault,murder,2019-01-01,0,2019
Sarawak,Meradong,assault,murder,2020-01-01,0,2020
Sarawak,Meradong,assault,murder,2021-01-01,0,2021
Sarawak,Meradong,assault,murder,2022-01-01,0,2022
Sarawak,Meradong,assault,murder,2023-01-01,1,2023
Sarawak,Meradong,assault,rape,2016-01-01,1,2016
Sarawak,Meradong,assault,rape,2017-01-01,1,2017
Sarawak,Meradong,assault,rape,2018-01-01,1,2018
Sarawak,Meradong,assault,rape,2019-01-01,2,2019
Sarawak,Meradong,assault,rape,2020-01-01,3,2020
Sarawak,Meradong,assault,rape,2021-01-01,0,2021
Sarawak,Meradong,assault,rape,2022-01-01,0,2022
Sarawak,Meradong,assault,rape,2023-01-01,3,2023
Sarawak,Meradong,assault,robbery_gang_armed,2016-01-01,0,2016
Sarawak,Meradong,assault,robbery_gang_armed,2017-01-01,0,2017
Sarawak,Meradong,assault,robbery_gang_armed,2018-01-01,0,2018
Sarawak,Meradong,assault,robbery_gang_armed,2019-01-01,1,2019
Sarawak,Meradong,assault,robbery_gang_armed,2020-01-01,0,2020
Sarawak,Meradong,assault,robbery_gang_armed,2021-01-01,0,2021
Sarawak,Meradong,assault,robbery_gang_armed,2022-01-01,0,2022
Sarawak,Meradong,assault,robbery_gang_armed,2023-01-01,0,2023
Sarawak,Meradong,assault,robbery_gang_unarmed,2016-01-01,3,2016
Sarawak,Meradong,assault,robbery_gang_unarmed,2017-01-01,0,2017
Sarawak,Meradong,assault,robbery_gang_unarmed,2018-01-01,1,2018
Sarawak,Meradong,assault,robbery_gang_unarmed,2019-01-01,5,2019
Sarawak,Meradong,assault,robbery_gang_unarmed,2020-01-01,0,2020
Sarawak,Meradong,assault,robbery_gang_unarmed,2021-01-01,0,2021
Sarawak,Meradong,assault,robbery_gang_unarmed,2022-01-01,1,2022
Sarawak,Meradong,assault,robbery_gang_unarmed,2023-01-01,2,2023
Sarawak,Meradong,assault,robbery_solo_armed,2016-01-01,0,2016
Sarawak,Meradong,assault,robbery_solo_armed,2017-01-01,0,2017
Sarawak,Meradong,assault,robbery_solo_armed,2018-01-01,0,2018
Sarawak,Meradong,assault,robbery_solo_armed,2019-01-01,0,2019
Sarawak,Meradong,assault,robbery_solo_armed,2020-01-01,0,2020
Sarawak,Meradong,assault,robbery_solo_armed,2021-01-01,0,2021
Sarawak,Meradong,assault,robbery_solo_armed,2022-01-01,0,2022
Sarawak,Meradong,assault,robbery_solo_armed,2023-01-01,0,2023
Sarawak,Meradong,assault,robbery_solo_unarmed,2016-01-01,0,2016
Sarawak,Meradong,assault,robbery_solo_unarmed,2017-01-01,0,2017
Sarawak,Meradong,assault,robbery_solo_unarmed,2018-01-01,1,2018
Sarawak,Meradong,assault,robbery_solo_unarmed,2019-01-01,1,2019
Sarawak,Meradong,assault,robbery_solo_unarmed,2020-01-01,2,2020
Sarawak,Meradong,assault,robbery_solo_unarmed,2021-01-01,1,2021
Sarawak,Meradong,assault,robbery_solo_unarmed,2022-01-01,0,2022
Sarawak,Meradong,assault,robbery_solo_unarmed,2023-01-01,4,2023
Sarawak,Meradong,property,all,2016-01-01,28,2016
Sarawak,Meradong,property,all,2017-01-01,30,2017
Sarawak,Meradong,property,all,2018-01-01,37,2018
Sarawak,Meradong,property,all,2019-01-01,46,2019
Sarawak,Meradong,property,all,2020-01-01,42,2020
Sarawak,Meradong,property,all,2021-01-01,23,2021
Sarawak,Meradong,property,all,2022-01-01,19,2022
Sarawak,Meradong,property,all,2023-01-01,32,2023
Sarawak,Meradong,property,break_in,2016-01-01,6,2016
Sarawak,Meradong,property,break_in,2017-01-01,6,2017
Sarawak,Meradong,property,break_in,2018-01-01,13,2018
Sarawak,Meradong,property,break_in,2019-01-01,24,2019
Sarawak,Meradong,property,break_in,2020-01-01,11,2020
Sarawak,Meradong,property,break_in,2021-01-01,4,2021
Sarawak,Meradong,property,break_in,2022-01-01,8,2022
Sarawak,Meradong,property,break_in,2023-01-01,12,2023
Sarawak,Meradong,property,theft_other,2016-01-01,7,2016
Sarawak,Meradong,property,theft_other,2017-01-01,8,2017
Sarawak,Meradong,property,theft_other,2018-01-01,13,2018
Sarawak,Meradong,property,theft_other,2019-01-01,14,2019
Sarawak,Meradong,property,theft_other,2020-01-01,21,2020
Sarawak,Meradong,property,theft_other,2021-01-01,18,2021
Sarawak,Meradong,property,theft_other,2022-01-01,7,2022
Sarawak,Meradong,property,theft_other,2023-01-01,13,2023
Sarawak,Meradong,property,theft_vehicle_lorry,2016-01-01,1,2016
Sarawak,Meradong,property,theft_vehicle_lorry,2017-01-01,0,2017
Sarawak,Meradong,property,theft_vehicle_lorry,2018-01-01,2,2018
Sarawak,Meradong,property,theft_vehicle_lorry,2019-01-01,3,2019
Sarawak,Meradong,property,theft_vehicle_lorry,2020-01-01,0,2020
Sarawak,Meradong,property,theft_vehicle_lorry,2021-01-01,0,2021
Sarawak,Meradong,property,theft_vehicle_lorry,2022-01-01,1,2022
Sarawak,Meradong,property,theft_vehicle_lorry,2023-01-01,1,2023
Sarawak,Meradong,property,theft_vehicle_motorcar,2016-01-01,7,2016
Sarawak,Meradong,property,theft_vehicle_motorcar,2017-01-01,3,2017
Sarawak,Meradong,property,theft_vehicle_motorcar,2018-01-01,1,2018
Sarawak,Meradong,property,theft_vehicle_motorcar,2019-01-01,2,2019
Sarawak,Meradong,property,theft_vehicle_motorcar,2020-01-01,1,2020
Sarawak,Meradong,property,theft_vehicle_motorcar,2021-01-01,1,2021
Sarawak,Meradong,property,theft_vehicle_motorcar,2022-01-01,0,2022
Sarawak,Meradong,property,theft_vehicle_motorcar,2023-01-01,3,2023
Sarawak,Meradong,property,theft_vehicle_motorcycle,2016-01-01,7,2016
Sarawak,Meradong,property,theft_vehicle_motorcycle,2017-01-01,13,2017
Sarawak,Meradong,property,theft_vehicle_motorcycle,2018-01-01,8,2018
Sarawak,Meradong,property,theft_vehicle_motorcycle,2019-01-01,3,2019
Sarawak,Meradong,property,theft_vehicle_motorcycle,2020-01-01,9,2020
Sarawak,Meradong,property,theft_vehicle_motorcycle,2021-01-01,0,2021
Sarawak,Meradong,property,theft_vehicle_motorcycle,2022-01-01,3,2022
Sarawak,Meradong,property,theft_vehicle_motorcycle,2023-01-01,3,2023
Sarawak,Miri,assault,all,2016-01-01,187,2016
Sarawak,Miri,assault,all,2017-01-01,163,2017
Sarawak,Miri,assault,all,2018-01-01,74,2018
Sarawak,Miri,assault,all,2019-01-01,168,2019
Sarawak,Miri,assault,all,2020-01-01,122,2020
Sarawak,Miri,assault,all,2021-01-01,88,2021
Sarawak,Miri,assault,all,2022-01-01,64,2022
Sarawak,Miri,assault,all,2023-01-01,51,2023
Sarawak,Miri,assault,causing_injury,2016-01-01,84,2016
Sarawak,Miri,assault,causing_injury,2017-01-01,61,2017
Sarawak,Miri,assault,causing_injury,2018-01-01,1,2018
Sarawak,Miri,assault,causing_injury,2019-01-01,73,2019
Sarawak,Miri,assault,causing_injury,2020-01-01,56,2020
Sarawak,Miri,assault,causing_injury,2021-01-01,54,2021
Sarawak,Miri,assault,causing_injury,2022-01-01,34,2022
Sarawak,Miri,assault,causing_injury,2023-01-01,29,2023
Sarawak,Miri,assault,murder,2016-01-01,2,2016
Sarawak,Miri,assault,murder,2017-01-01,7,2017
Sarawak,Miri,assault,murder,2018-01-01,3,2018
Sarawak,Miri,assault,murder,2019-01-01,2,2019
Sarawak,Miri,assault,murder,2020-01-01,1,2020
Sarawak,Miri,assault,murder,2021-01-01,2,2021
Sarawak,Miri,assault,murder,2022-01-01,4,2022
Sarawak,Miri,assault,murder,2023-01-01,1,2023
Sarawak,Miri,assault,rape,2016-01-01,18,2016
Sarawak,Miri,assault,rape,2017-01-01,27,2017
Sarawak,Miri,assault,rape,2018-01-01,20,2018
Sarawak,Miri,assault,rape,2019-01-01,17,2019
Sarawak,Miri,assault,rape,2020-01-01,22,2020
Sarawak,Miri,assault,rape,2021-01-01,21,2021
Sarawak,Miri,assault,rape,2022-01-01,15,2022
Sarawak,Miri,assault,rape,2023-01-01,15,2023
Sarawak,Miri,assault,robbery_gang_armed,2016-01-01,2,2016
Sarawak,Miri,assault,robbery_gang_armed,2017-01-01,0,2017
Sarawak,Miri,assault,robbery_gang_armed,2018-01-01,0,2018
Sarawak,Miri,assault,robbery_gang_armed,2019-01-01,1,2019
Sarawak,Miri,assault,robbery_gang_armed,2020-01-01,0,2020
Sarawak,Miri,assault,robbery_gang_armed,2021-01-01,0,2021
Sarawak,Miri,assault,robbery_gang_armed,2022-01-01,0,2022
Sarawak,Miri,assault,robbery_gang_armed,2023-01-01,0,2023
Sarawak,Miri,assault,robbery_gang_unarmed,2016-01-01,51,2016
Sarawak,Miri,assault,robbery_gang_unarmed,2017-01-01,49,2017
Sarawak,Miri,assault,robbery_gang_unarmed,2018-01-01,33,2018
Sarawak,Miri,assault,robbery_gang_unarmed,2019-01-01,38,2019
Sarawak,Miri,assault,robbery_gang_unarmed,2020-01-01,15,2020
Sarawak,Miri,assault,robbery_gang_unarmed,2021-01-01,8,2021
Sarawak,Miri,assault,robbery_gang_unarmed,2022-01-01,7,2022
Sarawak,Miri,assault,robbery_gang_unarmed,2023-01-01,3,2023
Sarawak,Miri,assault,robbery_solo_armed,2016-01-01,2,2016
Sarawak,Miri,assault,robbery_solo_armed,2017-01-01,0,2017
Sarawak,Miri,assault,robbery_solo_armed,2018-01-01,0,2018
Sarawak,Miri,assault,robbery_solo_armed,2019-01-01,0,2019
Sarawak,Miri,assault,robbery_solo_armed,2020-01-01,0,2020
Sarawak,Miri,assault,robbery_solo_armed,2021-01-01,0,2021
Sarawak,Miri,assault,robbery_solo_armed,2022-01-01,0,2022
Sarawak,Miri,assault,robbery_solo_armed,2023-01-01,0,2023
Sarawak,Miri,assault,robbery_solo_unarmed,2016-01-01,28,2016
Sarawak,Miri,assault,robbery_solo_unarmed,2017-01-01,19,2017
Sarawak,Miri,assault,robbery_solo_unarmed,2018-01-01,17,2018
Sarawak,Miri,assault,robbery_solo_unarmed,2019-01-01,37,2019
Sarawak,Miri,assault,robbery_solo_unarmed,2020-01-01,28,2020
Sarawak,Miri,assault,robbery_solo_unarmed,2021-01-01,3,2021
Sarawak,Miri,assault,robbery_solo_unarmed,2022-01-01,4,2022
Sarawak,Miri,assault,robbery_solo_unarmed,2023-01-01,3,2023
Sarawak,Miri,property,all,2016-01-01,972,2016
Sarawak,Miri,property,all,2017-01-01,815,2017
Sarawak,Miri,property,all,2018-01-01,821,2018
Sarawak,Miri,property,all,2019-01-01,802,2019
Sarawak,Miri,property,all,2020-01-01,929,2020
Sarawak,Miri,property,all,2021-01-01,481,2021
Sarawak,Miri,property,all,2022-01-01,212,2022
Sarawak,Miri,property,all,2023-01-01,241,2023
Sarawak,Miri,property,break_in,2016-01-01,372,2016
Sarawak,Miri,property,break_in,2017-01-01,194,2017
Sarawak,Miri,property,break_in,2018-01-01,267,2018
Sarawak,Miri,property,break_in,2019-01-01,255,2019
Sarawak,Miri,property,break_in,2020-01-01,361,2020
Sarawak,Miri,property,break_in,2021-01-01,143,2021
Sarawak,Miri,property,break_in,2022-01-01,40,2022
Sarawak,Miri,property,break_in,2023-01-01,50,2023
Sarawak,Miri,property,theft_other,2016-01-01,193,2016
Sarawak,Miri,property,theft_other,2017-01-01,237,2017
Sarawak,Miri,property,theft_other,2018-01-01,287,2018
Sarawak,Miri,property,theft_other,2019-01-01,311,2019
Sarawak,Miri,property,theft_other,2020-01-01,424,2020
Sarawak,Miri,property,theft_other,2021-01-01,263,2021
Sarawak,Miri,property,theft_other,2022-01-01,125,2022
Sarawak,Miri,property,theft_other,2023-01-01,122,2023
Sarawak,Miri,property,theft_vehicle_lorry,2016-01-01,28,2016
Sarawak,Miri,property,theft_vehicle_lorry,2017-01-01,18,2017
Sarawak,Miri,property,theft_vehicle_lorry,2018-01-01,6,2018
Sarawak,Miri,property,theft_vehicle_lorry,2019-01-01,6,2019
Sarawak,Miri,property,theft_vehicle_lorry,2020-01-01,0,2020
Sarawak,Miri,property,theft_vehicle_lorry,2021-01-01,3,2021
Sarawak,Miri,property,theft_vehicle_lorry,2022-01-01,1,2022
Sarawak,Miri,property,theft_vehicle_lorry,2023-01-01,1,2023
Sarawak,Miri,property,theft_vehicle_motorcar,2016-01-01,135,2016
Sarawak,Miri,property,theft_vehicle_motorcar,2017-01-01,77,2017
Sarawak,Miri,property,theft_vehicle_motorcar,2018-01-01,75,2018
Sarawak,Miri,property,theft_vehicle_motorcar,2019-01-01,45,2019
Sarawak,Miri,property,theft_vehicle_motorcar,2020-01-01,31,2020
Sarawak,Miri,property,theft_vehicle_motorcar,2021-01-01,20,2021
Sarawak,Miri,property,theft_vehicle_motorcar,2022-01-01,15,2022
Sarawak,Miri,property,theft_vehicle_motorcar,2023-01-01,10,2023
